Date,BtcPrice,SpPrice
7/5/2020,9081,3130.01
7/6/2020,9339,3179.72
7/7/2020,9256,3145.32
7/8/2020,9429.9,3169.94
7/9/2020,9235.7,3152.05
7/10/2020,9285.1,3185.04
7/11/2020,9233.3,3185.04
7/12/2020,9300.8,3185.04
7/13/2020,9243.6,3155.22
7/14/2020,9253.4,3197.52
7/15/2020,9198.7,3226.56
7/16/2020,9135.3,3215.57
7/17/2020,9155.8,3224.73
7/18/2020,9170.2,3224.73
7/19/2020,9208,3224.73
7/20/2020,9162.4,3251.84
7/21/2020,9387.3,3257.3
7/22/2020,9513.7,3276.02
7/23/2020,9599.6,3235.66
7/24/2020,9546.4,3215.63
7/25/2020,9704.1,3215.63
7/26/2020,9932.5,3215.63
7/27/2020,11022.8,3239.41
7/28/2020,10908.5,3218.44
7/29/2020,11105.9,3258.44
7/30/2020,11096.2,3246.22
7/31/2020,11333.4,3271.12
8/1/2020,11803.1,3271.12
8/2/2020,11066.8,3271.12
8/3/2020,11224.4,3294.61
8/4/2020,11184.7,3306.51
8/5/2020,11735.1,3327.77
8/6/2020,11757.1,3349.16
8/7/2020,11592,3351.28
8/8/2020,11764.3,3351.28
8/9/2020,11681.2,3351.28
8/10/2020,11889.2,3360.47
8/11/2020,11390.4,3333.69
8/12/2020,11557.2,3380.35
8/13/2020,11770.9,3373.43
8/14/2020,11750.8,3372.85
8/15/2020,11845.3,3372.85
8/16/2020,11899,3372.85
8/17/2020,12282.6,3381.99
8/18/2020,11947.6,3389.78
8/19/2020,11750.2,3374.85
8/20/2020,11856.9,3385.51
8/21/2020,11529.2,3397.16
8/22/2020,11661.3,3397.16
8/23/2020,11641.6,3397.16
8/24/2020,11753.5,3431.28
8/25/2020,11324.8,3443.62
8/26/2020,11462.3,3478.73
8/27/2020,11327.4,3484.55
8/28/2020,11527.4,3508.01
8/29/2020,11468.1,3508.01
8/30/2020,11702,3508.01
8/31/2020,11644.2,3500.31
9/1/2020,11914.9,3526.65
9/2/2020,11413.3,3580.84
9/3/2020,10168.8,3455.06
9/4/2020,10472.5,3426.96
9/5/2020,10092.2,3426.96
9/6/2020,10296.4,3426.96
9/7/2020,10376.9,3426.96
9/8/2020,10126.6,3331.84
9/9/2020,10224.6,3398.96
9/10/2020,10339.7,3339.19
9/11/2020,10390.2,3340.97
9/12/2020,10441.9,3340.97
9/13/2020,10326,3340.97
9/14/2020,10675.3,3383.54
9/15/2020,10785.3,3401.2
9/16/2020,10949.5,3385.49
9/17/2020,10941.3,3357.01
9/18/2020,10933,3319.47
9/19/2020,11081.8,3319.47
9/20/2020,10921.5,3319.47
9/21/2020,10416.8,3281.06
9/22/2020,10531.5,3315.57
9/23/2020,10237.3,3236.92
9/24/2020,10739.4,3246.59
9/25/2020,10688.8,3298.46
9/26/2020,10727.9,3298.46
9/27/2020,10776.2,3298.46
9/28/2020,10693.2,3351.6
9/29/2020,10840.9,3335.47
9/30/2020,10776.1,3363
10/1/2020,10620.5,3380.8
10/2/2020,10572.3,3348.44
10/3/2020,10544.2,3348.44
10/4/2020,10672.9,3348.44
10/5/2020,10789.5,3408.63
10/6/2020,10602.6,3360.95
10/7/2020,10670.9,3419.45
10/8/2020,10924.1,3446.83
10/9/2020,11054.2,3477.13
10/10/2020,11298.4,3477.13
10/11/2020,11371,3477.13
10/12/2020,11533.9,3534.22
10/13/2020,11423.8,3511.93
10/14/2020,11420.4,3488.67
10/15/2020,11503,3483.34
10/16/2020,11322,3483.81
10/17/2020,11362.1,3483.81
10/18/2020,11506.9,3483.81
10/19/2020,11753.4,3426.92
10/20/2020,11913.5,3443.12
10/21/2020,12808.7,3435.56
10/22/2020,12974.6,3453.49
10/23/2020,12934.1,3465.39
10/24/2020,13117.2,3465.39
10/25/2020,13032.2,3465.39
10/26/2020,13061.6,3400.97
10/27/2020,13657.8,3390.68
10/28/2020,13278.9,3271.03
10/29/2020,13457.2,3310.11
10/30/2020,13559.9,3269.96
10/31/2020,13797.3,3269.96
11/1/2020,13759.4,3269.96
11/2/2020,13561.4,3310.24
11/3/2020,14019.9,3369.16
11/4/2020,14145.6,3443.44
11/5/2020,15587.1,3510.45
11/6/2020,15577.9,3509.44
11/7/2020,14828.4,3509.44
11/8/2020,15483.7,3509.44
11/9/2020,15327.2,3550.5
11/10/2020,15303.6,3545.53
11/11/2020,15695.8,3572.66
11/12/2020,16294.7,3537.01
11/13/2020,16324.2,3585.15
11/14/2020,16071,3585.15
11/15/2020,15953,3585.15
11/16/2020,16715.8,3626.91
11/17/2020,17662.3,3609.53
11/18/2020,17774.6,3567.79
11/19/2020,17803.5,3581.87
11/20/2020,18675.2,3557.54
11/21/2020,18687.2,3557.54
11/22/2020,18412.9,3557.54
11/23/2020,18379.6,3577.59
11/24/2020,19152.6,3635.41
11/25/2020,18723,3629.65
11/26/2020,17162,3629.65
11/27/2020,17127.1,3638.35
11/28/2020,17730.7,3638.35
11/29/2020,18185.5,3638.35
11/30/2020,19698.1,3621.63
12/1/2020,18770.7,3662.45
12/2/2020,19218.8,3669.01
12/3/2020,19433.3,3666.72
12/4/2020,18658.1,3699.12
12/5/2020,19146.5,3699.12
12/6/2020,19379.9,3699.12
12/7/2020,19170.7,3691.96
12/8/2020,18326.6,3702.25
12/9/2020,18546,3672.82
12/10/2020,18247.2,3668.1
12/11/2020,18023.6,3663.46
12/12/2020,18808.9,3663.46
12/13/2020,19176.8,3663.46
12/14/2020,19273.8,3647.49
12/15/2020,19434.9,3694.62
12/16/2020,21352.2,3701.17
12/17/2020,22825.4,3722.48
12/18/2020,23127.9,3709.41
12/19/2020,23844,3709.41
12/20/2020,23474.9,3709.41
12/21/2020,22728.5,3694.92
12/22/2020,23823.2,3687.26
12/23/2020,23257.9,3690.01
12/24/2020,23736.5,3703.06
12/25/2020,24689.6,3703.06
12/26/2020,26454.4,3703.06
12/27/2020,26261.3,3703.06
12/28/2020,27057.8,3735.36
12/29/2020,27376,3727.04
12/30/2020,28868.7,3732.04
12/31/2020,28949.4,3756.07
1/1/2021,29359.9,3756.07
1/2/2021,32193.3,3756.07
1/3/2021,32958.9,3756.07
1/4/2021,32022.6,3700.65
1/5/2021,33991.5,3726.86
1/6/2021,36793.2,3748.14
1/7/2021,39460.2,3803.79
1/8/2021,40599.3,3824.68
1/9/2021,40151.9,3824.68
1/10/2021,38192.2,3824.68
1/11/2021,35544.3,3799.61
1/12/2021,34076.1,3801.19
1/13/2021,37382.2,3809.84
1/14/2021,39175.7,3795.54
1/15/2021,36845.8,3768.25
1/16/2021,36019.5,3768.25
1/17/2021,35839.6,3768.25
1/18/2021,36613.2,3768.25
1/19/2021,36002.9,3798.91
1/20/2021,35476.3,3851.85
1/21/2021,30842.1,3853.07
1/22/2021,33000.5,3841.47
1/23/2021,32088.9,3841.47
1/24/2021,32241.3,3841.47
1/25/2021,32252.3,3855.36
1/26/2021,32502.1,3849.62
1/27/2021,30404,3750.77
1/28/2021,33374.8,3787.38
1/29/2021,34301.8,3714.24
1/30/2021,34283.1,3714.24
1/31/2021,33108.1,3714.24
2/1/2021,33515.7,3773.86
2/2/2021,35485.2,3826.31
2/3/2021,37646.8,3830.17
2/4/2021,36982.1,3871.74
2/5/2021,38297.6,3886.83
2/6/2021,39256.6,3886.83
2/7/2021,38852.9,3886.83
2/8/2021,46395.7,3915.59
2/9/2021,46508.6,3911.23
2/10/2021,44836,3909.88
2/11/2021,47990.7,3916.38
2/12/2021,47371.7,3934.83
2/13/2021,47168.7,3934.83
2/14/2021,48643.4,3934.83
2/15/2021,47936.3,3934.83
2/16/2021,49169.7,3932.59
2/17/2021,52079.2,3931.33
2/18/2021,51582.2,3913.97
2/19/2021,55906.6,3906.71
2/20/2021,55923.7,3906.71
2/21/2021,57433.8,3906.71
2/22/2021,54111.8,3876.5
2/23/2021,48911.2,3881.37
2/24/2021,49697.5,3925.43
2/25/2021,46928.5,3829.34
2/26/2021,46345.6,3811.15
2/27/2021,46136.7,3811.15
2/28/2021,45164,3811.15
3/1/2021,49595.5,3901.82
3/2/2021,48424.2,3870.29
3/3/2021,50395.1,3819.72
3/4/2021,48428,3768.47
3/5/2021,48792.5,3841.94
3/6/2021,48855.6,3841.94
3/7/2021,50982.3,3841.94
3/8/2021,52311,3821.35
3/9/2021,54879,3875.44
3/10/2021,55851.9,3898.81
3/11/2021,57799.5,3939.34
3/12/2021,57265.1,3943.34
3/13/2021,61195.3,3943.34
3/14/2021,59113.7,3943.34
3/15/2021,55791.3,3968.94
3/16/2021,56889.7,3962.71
3/17/2021,58913.5,3974.12
3/18/2021,57656,3915.46
3/19/2021,58088,3913.1
3/20/2021,58093.4,3913.1
3/21/2021,57383.8,3913.1
3/22/2021,54158.3,3940.59
3/23/2021,54452.5,3910.52
3/24/2021,52325.4,3889.14
3/25/2021,51322.3,3909.52
3/26/2021,55036.1,3974.54
3/27/2021,55862.9,3974.54
3/28/2021,55765.2,3974.54
3/29/2021,57616.2,3971.09
3/30/2021,58771.3,3958.55
3/31/2021,58763.7,3972.89
4/1/2021,58718.3,4019.87
4/2/2021,58977.3,4019.87
4/3/2021,57059.9,4019.87
4/4/2021,58199.9,4019.87
4/5/2021,58993.4,4077.91
4/6/2021,57996.3,4073.94
4/7/2021,55948.7,4079.95
4/8/2021,58077.4,4097.17
4/9/2021,58118.7,4128.8
4/10/2021,59748.4,4128.8
4/11/2021,59978.7,4128.8
4/12/2021,59863.8,4127.99
4/13/2021,63540.9,4141.59
4/14/2021,62980.4,4124.66
4/15/2021,63216,4170.42
4/16/2021,61379.7,4185.47
4/17/2021,60041.9,4185.47
4/18/2021,56207.1,4185.47
4/19/2021,55646.1,4163.26
4/20/2021,56483.2,4134.94
4/21/2021,53820.2,4173.42
4/22/2021,51729.5,4134.98
4/23/2021,51143.6,4180.17
4/24/2021,50088.9,4180.17
4/25/2021,48963.6,4180.17
4/26/2021,54020.5,4187.62
4/27/2021,55036.5,4186.72
4/28/2021,54841.4,4183.18
4/29/2021,53560.8,4211.47
4/30/2021,57720.3,4181.17
5/1/2021,57807.1,4181.17
5/2/2021,56603.8,4181.17
5/3/2021,57169.8,4192.66
5/4/2021,53741.5,4164.66
5/5/2021,57441.3,4167.59
5/6/2021,56405.4,4201.62
5/7/2021,57337.2,4232.6
5/8/2021,58840.1,4232.6
5/9/2021,58238.3,4232.6
5/10/2021,55848.9,4188.43
5/11/2021,56695.7,4152.1
5/12/2021,49384.2,4063.04
5/13/2021,49704.6,4112.5
5/14/2021,49839.8,4173.85
5/15/2021,46708.8,4173.85
5/16/2021,46426.4,4173.85
5/17/2021,43541.3,4163.29
5/18/2021,42897.3,4127.83
5/19/2021,36720.5,4115.68
5/20/2021,40717.2,4159.12
5/21/2021,37297.4,4155.86
5/22/2021,37448.3,4155.86
5/23/2021,34679.7,4155.86
5/24/2021,38750.6,4197.05
5/25/2021,38378.3,4188.13
5/26/2021,39249.2,4195.99
5/27/2021,38417.3,4200.88
5/28/2021,35662.5,4204.11
5/29/2021,34584.6,4204.11
5/30/2021,35652.8,4204.11
5/31/2021,37298.6,4204.11
6/1/2021,36687.6,4202.04
6/2/2021,37555.8,4208.12
6/3/2021,39187.3,4192.85
6/4/2021,36851.3,4229.89
6/5/2021,35520,4229.89
6/6/2021,35815.4,4229.89
6/7/2021,33578,4226.52
6/8/2021,33382.9,4227.26
6/9/2021,37332.2,4219.55
6/10/2021,36649.4,4239.18
6/11/2021,37314.6,4247.44
6/12/2021,35467.5,4247.44
6/13/2021,39022.9,4247.44
6/14/2021,40529.4,4255.15
6/15/2021,40156.1,4246.59
6/16/2021,38336,4223.7
6/17/2021,38052,4221.86
6/18/2021,35749.4,4166.45
6/19/2021,35513.4,4166.45
6/20/2021,35595.8,4166.45
6/21/2021,31692,4224.79
6/22/2021,32496.4,4246.44
6/23/2021,33674.3,4241.84
6/24/2021,34665.8,4266.49
6/25/2021,31594,4280.7
6/26/2021,32243.4,4280.7
6/27/2021,34678.5,4280.7
6/28/2021,34475.9,4290.61
6/29/2021,35834.7,4291.8
6/30/2021,35026.9,4297.5
7/1/2021,33543.6,4319.94
7/2/2021,33813.4,4352.34
7/3/2021,34742.8,4352.34
7/4/2021,35298.2,4352.34
7/5/2021,33687.8,4352.34
7/6/2021,34225.6,4343.54
7/7/2021,33867.8,4358.13
7/8/2021,32866.3,4320.82
7/9/2021,33797.4,4369.55
7/10/2021,33510.6,4369.55
7/11/2021,34227.7,4369.55
7/12/2021,33113,4384.63
7/13/2021,32728.1,4369.21
7/14/2021,32820.7,4374.3
7/15/2021,31840.5,4360.03
7/16/2021,31394,4327.16
7/17/2021,31518.6,4327.16
7/18/2021,31785.4,4327.16
7/19/2021,30837.2,4258.63
7/20/2021,29793.8,4323.21
7/21/2021,32131.4,4358.69
7/22/2021,32298.9,4367.48
7/23/2021,33603.3,4411.8
7/24/2021,33824.8,4411.8
7/25/2021,35391.1,4411.8
7/26/2021,37276.6,4422.23
7/27/2021,39452,4401.46
7/28/2021,40003.2,4400.65
7/29/2021,40001.4,4419.15
7/30/2021,42203.4,4395.26
7/31/2021,41553.7,4395.26
8/1/2021,39878.3,4395.26
8/2/2021,39168.4,4387.11
8/3/2021,38130.3,4423.15
8/4/2021,39736.9,4402.68
8/5/2021,40867.2,4429.1
8/6/2021,42795.4,4436.52
8/7/2021,44614.2,4436.52
8/8/2021,43792.8,4436.52
8/9/2021,46284.3,4432.35
8/10/2021,45593.8,4436.75
8/11/2021,45564.3,4447.7
8/12/2021,44403.4,4460.84
8/13/2021,47809.1,4468
8/14/2021,47081.5,4468
8/15/2021,46991.3,4468
8/16/2021,45996.3,4479.66
8/17/2021,44691.6,4448.08
8/18/2021,44723.8,4400.27
8/19/2021,46755.9,4405.8
8/20/2021,49324,4441.67
8/21/2021,48875.8,4441.67
8/22/2021,49254.5,4441.67
8/23/2021,49539.7,4479.54
8/24/2021,47714.7,4486.23
8/25/2021,48994.5,4496.19
8/26/2021,46831.6,4469.91
8/27/2021,49064.3,4509.37
8/28/2021,48897.1,4509.37
8/29/2021,48777.4,4509.37
8/30/2021,46992.7,4528.79
8/31/2021,47130.4,4522.68
9/1/2021,48819.4,4524.09
9/2/2021,49274.3,4536.95
9/3/2021,49999,4535.43
9/4/2021,49918.4,4535.43
9/5/2021,51768.6,4535.43
9/6/2021,52672.1,4535.43
9/7/2021,46779.6,4520.03
9/8/2021,46061.4,4514.07
9/9/2021,46385.6,4493.28
9/10/2021,44842.8,4458.58
9/11/2021,45161.9,4458.58
9/12/2021,46062.3,4458.58
9/13/2021,44949.5,4468.73
9/14/2021,47077.5,4443.05
9/15/2021,48130.6,4480.7
9/16/2021,47748,4473.76
9/17/2021,47282.8,4432.99
9/18/2021,48306.7,4432.99
9/19/2021,47238.7,4432.99
9/20/2021,42870.6,4357.73
9/21/2021,40651.3,4354.18
9/22/2021,43551.6,4395.64
9/23/2021,44869.2,4448.98
9/24/2021,42819.9,4455.48
9/25/2021,42686.8,4455.48
9/26/2021,43203.4,4455.48
9/27/2021,42172.6,4443.11
9/28/2021,41022.3,4352.63
9/29/2021,41536.8,4359.46
9/30/2021,43823.3,4307.54
10/1/2021,48146,4357.05
10/2/2021,47666.9,4357.05
10/3/2021,48200.1,4357.05
10/4/2021,49227.3,4300.46
10/5/2021,51469.3,4345.72
10/6/2021,55323.2,4363.55
10/7/2021,53783.9,4399.76
10/8/2021,53914.7,4391.36
10/9/2021,54942.5,4391.36
10/10/2021,54687.7,4391.36
10/11/2021,57477.3,4361.19
10/12/2021,56015.9,4350.64
10/13/2021,57380.1,4363.8
10/14/2021,57345.8,4438.23
10/15/2021,61672.5,4471.37
10/16/2021,60861.1,4471.37
10/17/2021,61527.5,4471.37
10/18/2021,62056.3,4486.48
10/19/2021,64278.5,4519.63
10/20/2021,65979.1,4536.19
10/21/2021,62210.2,4549.78
10/22/2021,60690.3,4544.9
10/23/2021,61312.5,4544.9
10/24/2021,60866.5,4544.9
10/25/2021,63067,4566.48
10/26/2021,60310.8,4574.79
10/27/2021,58438.1,4551.68
10/28/2021,60582.5,4596.42
10/29/2021,62242.8,4605.38
10/30/2021,61840.1,4605.38
10/31/2021,61309.6,4605.38
11/1/2021,60915.3,4613.67
11/2/2021,63221.7,4630.65
11/3/2021,62918.5,4660.57
11/4/2021,61412.6,4680.06
11/5/2021,60974.3,4697.53
11/6/2021,61483.9,4697.53
11/7/2021,63273.2,4697.53
11/8/2021,67527.9,4701.7
11/9/2021,66904.4,4685.25
11/10/2021,64932.6,4646.71
11/11/2021,64806.7,4649.27
11/12/2021,64134.5,4682.85
11/13/2021,64398.6,4682.85
11/14/2021,65508.2,4682.85
11/15/2021,63597.9,4682.81
11/16/2021,60089.1,4700.9
11/17/2021,60367.8,4688.67
11/18/2021,56955.3,4706.64
11/19/2021,58083.4,4697.96
11/20/2021,59717.6,4697.96
11/21/2021,58714.3,4697.96
11/22/2021,56308.8,4682.95
11/23/2021,57573.2,4690.7
11/24/2021,57171.7,4701.46
11/25/2021,58935.1,4701.46
11/26/2021,53730.9,4594.62
11/27/2021,54765.9,4594.62
11/28/2021,57291.5,4594.62
11/29/2021,57794.8,4655.27
11/30/2021,56882.9,4567
12/1/2021,57210.3,4513.04
12/2/2021,56496,4577.1
12/3/2021,53631.5,4538.43
12/4/2021,49195.2,4538.43
12/5/2021,49405.5,4538.43
12/6/2021,50562.1,4591.67
12/7/2021,50595.2,4686.75
12/8/2021,50473.9,4701.21
12/9/2021,47596.6,4667.45
12/10/2021,47137.2,4712.02
12/11/2021,49314.5,4712.02
12/12/2021,50081,4712.02
12/13/2021,46703.6,4669.15
12/14/2021,48366.5,4634.09
12/15/2021,48871.5,4709.84
12/16/2021,47628.2,4668.67
12/17/2021,46172.2,4620.64
12/18/2021,46856.2,4620.64
12/19/2021,46704.5,4620.64
12/20/2021,46895.2,4568.02
12/21/2021,48902,4649.23
12/22/2021,48599.7,4696.56
12/23/2021,50801,4725.78
12/24/2021,50786.1,4725.78
12/25/2021,50406.4,4725.78
12/26/2021,50779.9,4725.78
12/27/2021,50678.2,4791.19
12/28/2021,47545.2,4786.36
12/29/2021,46461.7,4793.06
12/30/2021,47123.3,4778.73
12/31/2021,46219.5,4766.18
1/1/2022,47738,4766.18
1/2/2022,47311.8,4766.18
1/3/2022,46430.2,4796.56
1/4/2022,45837.3,4793.54
1/5/2022,43425.9,4700.58
1/6/2022,43097.5,4696.05
1/7/2022,41546.7,4677.02
1/8/2022,41672,4677.02
1/9/2022,41848.3,4677.02
1/10/2022,41832.2,4670.29
1/11/2022,42733.2,4713.07
1/12/2022,43901,4726.35
1/13/2022,42560,4659.02
1/14/2022,43073.3,4662.85
1/15/2022,43097,4662.85
1/16/2022,43079.1,4662.85
1/17/2022,42209.3,4662.85
1/18/2022,42364.6,4577.34
1/19/2022,41677.8,4532.76
1/20/2022,40715.9,4482.73
1/21/2022,36475.5,4397.93
1/22/2022,35075.2,4397.93
1/23/2022,36269.5,4397.93
1/24/2022,36686.3,4410.13
1/25/2022,36950.6,4356.45
1/26/2022,36800.4,4349.93
1/27/2022,37164.3,4326.5
1/28/2022,37745.1,4431.85
1/29/2022,38170.8,4431.85
1/30/2022,37917.7,4431.85
1/31/2022,38498.6,4515.55
2/1/2022,38709.7,4546.54
2/2/2022,36890.2,4589.32
2/3/2022,37287.8,4477.44
2/4/2022,41567.6,4500.54
2/5/2022,41412.1,4500.54
2/6/2022,42392.2,4500.54
2/7/2022,43833.9,4483.87
2/8/2022,44038.2,4521.54
2/9/2022,44388.9,4587.18
2/10/2022,43521,4504.06
2/11/2022,42388.4,4418.64
2/12/2022,42205.2,4418.64
2/13/2022,42061.1,4418.64
2/14/2022,42550.3,4401.67
2/15/2022,44544.4,4471.07
2/16/2022,43883.6,4475.01
2/17/2022,40552.8,4380.26
2/18/2022,40000.1,4348.87
2/19/2022,40090.3,4348.87
2/20/2022,38355,4348.87
2/21/2022,37017.7,4348.87
2/22/2022,38248.2,4304.74
2/23/2022,37224.6,4225.5
2/24/2022,38339.2,4288.7
2/25/2022,39209.6,4384.62
2/26/2022,39115.5,4384.62
2/27/2022,37689.1,4384.62
2/28/2022,43188.2,4373.79
3/1/2022,44420.3,4306.26
3/2/2022,43912.8,4386.54
3/3/2022,42463,4363.49
3/4/2022,39142.7,4328.87
3/5/2022,39395.8,4328.87
3/6/2022,38403.1,4328.87
3/7/2022,38024.8,4201.09
3/8/2022,38744.8,4170.62
3/9/2022,41929,4277.88
3/10/2022,39416.3,4259.52
3/11/2022,38730.2,4204.31
3/12/2022,38814.3,4204.31
3/13/2022,37792.4,4204.31
3/14/2022,39671.1,4173.11
3/15/2022,39285.7,4262.45
3/16/2022,41118.7,4357.95
3/17/2022,40914.8,4411.67
3/18/2022,41767.8,4463.09
3/19/2022,42233,4463.09
3/20/2022,41276,4463.09
3/21/2022,41022,4461.18
3/22/2022,42373,4511.61
3/23/2022,42912,4456.23
3/24/2022,44013,4520.16
3/25/2022,44331,4543.04
3/26/2022,44548,4543.04
3/27/2022,46859,4543.04
3/28/2022,47105,4575.52
3/29/2022,47449,4631.6
3/30/2022,47075,4602.45
3/31/2022,45525,4530.41
4/1/2022,46297,4545.86
4/2/2022,45811,4545.86
4/3/2022,46407,4545.86
4/4/2022,46629,4582.64
4/5/2022,45506,4525.12
4/6/2022,43173,4481.15
4/7/2022,43448,4500.21
4/8/2022,42275,4488.28
4/9/2022,42767,4488.28
4/10/2022,42138,4488.28
4/11/2022,39497,4412.53
4/12/2022,40078,4397.45
4/13/2022,41133,4446.59
4/14/2022,39936,4392.59
4/15/2022,40560,4392.59
4/16/2022,40382,4392.59
4/17/2022,39703,4392.59
4/18/2022,40803,4391.69
4/19/2022,41503,4462.21
4/20/2022,41368,4459.45
4/21/2022,40482,4393.66
4/22/2022,39709,4271.78
4/23/2022,39418,4271.78
4/24/2022,39464,4271.78
4/25/2022,40427,4296.12
4/26/2022,38113,4175.2
4/27/2022,39243,4183.96
4/28/2022,39748,4287.5
4/29/2022,38581,4131.93
4/30/2022,37650,4131.93
5/1/2022,38461,4131.93
5/2/2022,38514,4155.38
5/3/2022,37718,4175.48
5/4/2022,39688,4300.17
5/5/2022,36544,4152.38
5/6/2022,36009,4123.34
5/7/2022,35468,4123.34
5/8/2022,34060,4123.34
5/9/2022,30095,3991.24
5/10/2022,31007.5,4001.05
5/11/2022,29068.2,3935.18
5/12/2022,28976,3930.08
5/13/2022,29284.4,4023.89
5/14/2022,30080.4,4023.89
5/15/2022,31308.7,4023.89
5/16/2022,29849,4008.01
5/17/2022,30437.5,4088.85
5/18/2022,28683.7,3923.68
5/19/2022,30305.9,3900.79
5/20/2022,29178.6,3901.36
5/21/2022,29434.6,3901.36
5/22/2022,30286.6,3901.36
5/23/2022,29093.3,3973.75
5/24/2022,29648.7,3941.48
5/25/2022,29540.6,3978.73
5/26/2022,29203.5,4057.84
5/27/2022,28601.2,4158.24
5/28/2022,29027.1,4158.24
5/29/2022,29465.2,4158.24
5/30/2022,31723.3,4158.24
5/31/2022,31793.4,4132.15
6/1/2022,29798.5,4101.23
6/2/2022,30455.5,4176.82
6/3/2022,29700.9,4108.54
6/4/2022,29864.3,4108.54
6/5/2022,29913,4108.54
6/6/2022,31367.6,4121.43
6/7/2022,31128.8,4160.68
6/8/2022,30201.6,4115.77
6/9/2022,30097.8,4017.82
6/10/2022,29083.3,3900.86
6/11/2022,28403.4,3900.86
6/12/2022,26606.3,3900.86
6/13/2022,22448,3749.63
6/14/2022,22157.3,3735.48
6/15/2022,22577.9,3789.99
6/16/2022,20386.6,3666.77
6/17/2022,20444.6,3674.84
6/18/2022,18986.5,3674.84
6/19/2022,20577.2,3674.84
6/20/2022,20572.3,3674.84
6/21/2022,20720.4,3764.79
6/22/2022,19965.8,3759.89
6/23/2022,21100.7,3795.73
6/24/2022,21226.9,3911.74
6/25/2022,21489.9,3911.74
6/26/2022,21043.5,3911.74
6/27/2022,20730.2,3900.11
6/28/2022,20278,3821.55
6/29/2022,20111.3,3818.83
6/30/2022,19926.6,3785.38
7/1/2022,19262.9,3825.33
7/2/2022,19243.2,3825.33
7/3/2022,19309.9,3825.33
7/4/2022,20215.8,3825.33
7/5/2022,20200.6,3831.39
7/6/2022,20561.1,3845.08
7/7/2022,21637.8,3902.62
7/8/2022,21611.2,3899.38
7/9/2022,21587.5,3899.38
7/10/2022,20847.4,3899.38
7/11/2022,19963.2,3854.43
7/12/2022,19330.9,3818.8
7/13/2022,20250,3801.78
7/14/2022,20586,3790.38
7/15/2022,20825.1,3863.16
7/16/2022,21209.9,3863.16
7/17/2022,20785.6,3863.16
7/18/2022,22525.8,3830.85
7/19/2022,23410.2,3936.69
7/20/2022,23215.2,3959.9
7/21/2022,23153,3998.95
7/22/2022,22675.2,3961.63
7/23/2022,22460.4,3961.63
7/24/2022,22582.1,3961.63
7/25/2022,21301.9,3966.84
7/26/2022,21248.7,3921.05
7/27/2022,22958.3,4023.61
7/28/2022,23850,4072.43
7/29/2022,23774.3,4130.29
7/30/2022,23634.2,4130.29
7/31/2022,23303.4,4130.29
8/1/2022,23271.2,4118.63
8/2/2022,22988.6,4091.19
8/3/2022,22820.8,4155.17
8/4/2022,22612.1,4151.94
8/5/2022,23308.2,4145.19
8/6/2022,22944.2,4145.19
8/7/2022,23175.3,4145.19
8/8/2022,23816.3,4140.06
8/9/2022,23146.7,4122.47
8/10/2022,23962.9,4210.24
8/11/2022,23935.3,4207.27
8/12/2022,24398.7,4280.15
8/13/2022,24442.5,4280.15
8/14/2022,24302.8,4280.15
8/15/2022,24101.7,4297.14
8/16/2022,23856.8,4305.2
8/17/2022,23338,4274.04
8/18/2022,23203.6,4283.74
8/19/2022,20831.3,4228.48
8/20/2022,21138.9,4228.48
8/21/2022,21517.2,4228.48
8/22/2022,21416.3,4137.99
8/23/2022,21517.2,4128.73
8/24/2022,21365.2,4140.77
8/25/2022,21565.4,4199.12
8/26/2022,20249.9,4057.66
8/27/2022,20033.9,4057.66
8/28/2022,19550.2,4057.66
8/29/2022,20295.8,4030.61
8/30/2022,19792.6,3986.16
8/31/2022,20043.9,3955
9/1/2022,20126.1,3966.85
9/2/2022,19952.7,3924.26
9/3/2022,19831.4,3924.26
9/4/2022,19999.9,3924.26
9/5/2022,19793.1,3924.26
9/6/2022,18786.4,3908.19
9/7/2022,19281.5,3979.87
9/8/2022,19317.4,4006.18
9/9/2022,21365.2,4067.36
9/10/2022,21650.4,4067.36
9/11/2022,21834.9,4067.36
9/12/2022,22395.3,4110.41
9/13/2022,20175.5,3932.69
9/14/2022,20222.5,3946.01
9/15/2022,19701.7,3901.35
9/16/2022,19802.4,3873.33
9/17/2022,20113.5,3873.33
9/18/2022,19418.8,3873.33
9/19/2022,19538.9,3899.89
9/20/2022,18872.4,3855.93
9/21/2022,18489,3789.93
9/22/2022,19404,3757.99
9/23/2022,19293.5,3693.23
9/24/2022,18925.2,3693.23
9/25/2022,18803.2,3693.23
9/26/2022,19225.7,3655.04
9/27/2022,19081,3647.29
9/28/2022,19411,3719.04
9/29/2022,19593,3640.47
9/30/2022,19423,3585.62
10/1/2022,19311.9,3585.62
10/2/2022,19052.2,3585.62
10/3/2022,19628.3,3678.43
10/4/2022,20340.2,3790.93
10/5/2022,20157.5,3783.28
10/6/2022,19956.7,3744.52
10/7/2022,19531.3,3639.66
10/8/2022,19415,3639.66
10/9/2022,19441,3639.66
10/10/2022,19134.6,3612.39
10/11/2022,19059.1,3588.84
10/12/2022,19154.8,3577.03
10/13/2022,19379.8,3669.91
10/14/2022,19181.8,3583.07
10/15/2022,19068.7,3583.07
10/16/2022,19261.9,3583.07
10/17/2022,19548.2,3677.95
10/18/2022,19328.2,3719.98
10/19/2022,19123.9,3695.16
10/20/2022,19042.9,3665.78
